2.306814296291525845e-01,-1.694752630573815033e-01,-8.278376511392302461e-01,-3.592204060182118686e-01,-6.557121483757222258e-01,-1.619407871703737456e-01,4.656236722047538135e-01,1.000000000000000000e+00,0.000000000000000000e+00
9.433172216308690627e-01,-1.118356425816029349e-02,-7.436105172975748800e-01,-3.676572556497272881e-01,-7.078848452538306635e-01,5.081301078785117192e-02,8.614577061817558779e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.185403468327754561e+00,1.446882736329321073e+00,1.803822679791093231e+00,2.803724278622357957e+00,-9.529133534254788929e-01,-8.371570420370301191e-01,1.047792116985736932e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.602468039478245121e-01,2.145342570333130250e-01,1.714608067673876413e+00,7.175198277652528045e-01,-1.139563504611819322e+00,-1.830968689321008203e+00,2.747933973430766175e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.326752843559994677e-01,-9.567589214438194933e-02,-6.165894251550930738e-01,-2.986428912879773856e-01,-3.782818111320289112e-01,1.597531912541439336e+00,9.988018360731304446e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.738974559744467352e-01,-1.509752158525453358e-01,-2.265684959137867771e-01,-3.172060070644793228e-01,-8.591202243982380971e-01,4.158901713089236535e-02,1.701304112068141139e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.518609191707710748e-01,-2.668445857911220243e-01,-5.749230985232930413e-01,-2.823278694365598529e-01,4.165783737497077976e-01,4.155905528139086647e-02,-6.930315115062823939e-01,1.000000000000000000e+00,0.000000000000000000e+00
-8.457611900093956470e-01,-4.257637328655894948e-01,3.561056005874732588e-01,-2.112396482815827869e-01,5.255927841177735482e-01,-1.613554610116987975e+00,-1.270238265525763133e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.011675079681886746e-01,8.796577912622846607e-02,-5.761475305714541806e-01,-6.900150179200266465e-02,-9.974341532467003724e-01,-5.275384744225487532e-01,2.103790228851789124e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.664423039209925459e-02,-2.558387418281948822e-01,-5.175213881534117544e-01,-3.533412624753702880e-01,-8.069503702039839688e-01,-8.672523386828548952e-01,2.213875937297400398e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.806698710387468099e-01,-2.936241976511896334e-01,-7.350699533316260026e-02,-2.275950994123925875e-01,8.245584034538329388e-02,-8.889444887493799241e-01,-8.973006275316880442e-01,1.000000000000000000e+00,0.000000000000000000e+00
-7.953060232572406463e-01,-4.174861212467768090e-01,4.686102709602849581e-01,-2.570273390330611307e-01,4.039846093374491187e-01,-4.065125788027297293e-01,-8.411458326116649786e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.639152225032265875e-01,-1.460935474787220800e-01,-3.907463346867899312e-01,-2.101803299396887981e-01,-2.929688534109005649e-01,1.378494763133212508e+00,6.550681204940075331e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.583598682105704203e-01,-1.605052414976476660e-01,-4.976829897158890903e-01,-2.754214914969518868e-01,-2.970315112176206140e-01,5.071447999338800638e-01,1.493892297119711610e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.651322832748705505e-01,-2.821673925655214243e-01,-2.214088685780177812e-01,-1.963857308687260439e-01,8.590573005090426650e-02,-2.526032028180839606e-01,-6.289316281430736844e-01,1.000000000000000000e+00,0.000000000000000000e+00
-8.728250752531016010e-01,-4.579574717920490423e-01,3.012824143251532361e-01,-1.988177210003684858e-01,-4.885770567906196904e-01,-1.586042773232491099e+00,-9.932532174769652666e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.296445179738696774e-01,-2.872390200183798092e-01,-5.512161099976961021e-01,-2.879663971394988975e-01,1.943581326611566906e+00,9.978387424213462920e-01,-8.900678523144723853e-01,1.000000000000000000e+00,0.000000000000000000e+00
2.365652286421211226e-01,-1.782948541086490646e-01,-3.715044786003516841e-01,-7.663812305331735297e-02,-1.926464630094959218e-01,-1.355478041066822126e+00,-1.000572456892156570e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.594945706694146925e-02,-2.589295318439601701e-01,6.915815318617399288e-02,-2.883997550065766080e-01,-7.520938585480415606e-01,-9.538748708404981569e-01,-5.268676339758616295e-02,1.000000000000000000e+00,0.000000000000000000e+00
-8.759819597235211086e-01,-5.198739317273339822e-01,8.702062502155627488e-01,-3.888423952124045457e-01,-5.129033009840011474e-03,-4.333128638267924049e-01,-6.507358655293822292e-01,0.000000000000000000e+00,1.000000000000000000e+00
-7.334900904814217748e-01,-3.637841878328818557e-01,-5.247696924191956880e-01,-4.130055761299420980e-01,2.665683975230853098e-01,3.555583578146628843e-01,-4.999131552668548140e-01,1.000000000000000000e+00,0.000000000000000000e+00
-4.667786501902481677e-01,-3.458221473521389533e-01,-5.058739584262160749e-01,-4.015951123529061806e-01,-1.773833360293069206e-01,1.733473101550505879e-01,-2.029800330272348019e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.057718263991651142e+00,5.133925186377887862e+00,3.152807422715280694e+00,4.361504829713299891e+00,-1.037643618924940059e+00,-1.874886966714903069e+00,-5.899057426698961493e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.734082323788431079e+00,4.124224834463299239e+00,3.272186115408524554e+00,4.235867053740640209e+00,-1.020504398387089617e+00,-1.746600773053068822e+00,-3.563759788834041098e-01,0.000000000000000000e+00,1.000000000000000000e+00
-9.001847406634053694e-01,-5.629366247054742312e-01,1.567088502837576502e+00,-3.892557391190549221e-01,1.094065319267472303e+00,7.976428384727506371e-01,-7.310774689038401775e-01,1.000000000000000000e+00,0.000000000000000000e+00
-9.001847406634053694e-01,-5.848722013674826359e-01,2.603420121776052643e+00,-3.625374702470234856e-01,-2.315161113802816639e-01,-1.316537520713298992e+00,-9.615448626587230763e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.465652143915636418e-01,2.205476305477011567e-01,-4.448410765461604383e-02,1.196949379662349544e-01,-8.655193717410838983e-02,6.486048267579397342e-01,-6.910407172502101847e-02,1.000000000000000000e+00,0.000000000000000000e+00
-1.099358002076531171e-01,-1.529477980160973971e-01,2.482231949799239279e-02,-1.078809321473100935e-01,5.923633266980855572e-01,1.195660342959573352e+00,-4.096975237158835825e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.306054567507604958e-01,-7.398137608324363568e-02,-7.578211247282733432e-01,-3.309580320618181748e-01,-7.014889354394908683e-01,6.433886484000378436e-01,1.433157504329792387e+00,1.000000000000000000e+00,0.000000000000000000e+00
8.806130732535127903e-01,-1.050825363468187862e-01,-6.115016306916473132e-01,-3.528273646972646671e-01,-9.667242383763968716e-01,-9.320258906095276741e-01,9.827406265065510294e-01,0.000000000000000000e+00,1.000000000000000000e+00
-6.649913988064437564e-02,-2.111491498770235176e-01,-3.453499530992142907e-01,-2.834601836816092457e-01,-1.027156939832411103e-01,1.161273065681107886e+00,2.026719162311614586e-01,1.000000000000000000e+00,0.000000000000000000e+00
-7.107264124458176902e-01,-3.904142958490629534e-01,3.419927611692543667e-01,-2.603082568614705217e-01,8.577345606496951380e-02,1.195786895838687677e-02,-5.166602285243224735e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.207109639156754954e-01,-2.856643657419001281e-01,-7.948485141533888632e-01,-3.766347060639348987e-01,9.917222653906481167e-01,1.493921983612959359e+00,-5.206170161161333132e-01,1.000000000000000000e+00,0.000000000000000000e+00
-3.097407554181053069e-02,-2.180593715263502708e-01,-8.114498692303597771e-01,-3.670404567359373815e-01,6.783630697195551784e-01,1.159310831228451244e+00,-4.671152468451902906e-01,0.000000000000000000e+00,1.000000000000000000e+00
-6.083483096201646179e-01,-3.350700827048498365e-01,-8.392635733647451080e-01,-3.453557466544017740e-01,2.232334439140290616e+00,9.626146840488404299e-01,-9.435285118231864221e-01,1.000000000000000000e+00,0.000000000000000000e+00
-6.947080698268379706e-01,-3.671008626845377321e-01,-6.243430206797005999e-01,-3.761265866246740752e-01,2.542226196976721475e+00,1.100529360507133347e+00,-9.653684505128047322e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.596767763342562541e+00,2.760600798344177154e-01,-1.103592128760325419e+00,-1.732776073897132896e-01,6.023721837882863861e-01,2.057122771258395044e+00,-1.507026911742030684e-01,1.000000000000000000e+00,0.000000000000000000e+00
-3.362968069422078308e-05,-2.244745491463311926e-01,-5.085407495748486273e-01,-2.503025491512343992e-01,3.258425716624979013e-02,-5.170432064226319069e-01,-7.113281032408260707e-01,0.000000000000000000e+00,1.000000000000000000e+00
-8.326118757574200169e-01,-4.365446511859587542e-01,-5.667625007479806243e-01,-4.242851753910500401e-01,-4.214266928765542097e-01,4.136025208482812521e-01,3.226102982133433605e-01,1.000000000000000000e+00,0.000000000000000000e+00
-9.001847406634053694e-01,-5.011411526741486044e-01,-4.953470180468030892e-02,-3.737466687653932529e-01,4.086340167908207199e+00,5.929428918686068251e-01,-1.164953356890064295e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.937880933058293120e-01,-2.314728000463772972e-01,-5.851069526146690514e-02,-2.966409291121073211e-01,-4.473980098433746333e-01,7.536911467976492585e-01,6.164226576244306033e-01,1.000000000000000000e+00,0.000000000000000000e+00
-7.369140887013760910e-01,-1.520616372867924226e-01,3.468363167793062640e-01,-2.606019388344743559e-02,-9.881239458139615683e-01,-6.709025266155295153e-01,1.696327035016644391e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.778747378352288688e-01,-1.520969329247392338e-02,-7.483490538423281935e-01,-2.753097932166058137e-01,-2.393374173609206512e-01,1.252815461881679360e+00,4.747449482232346529e-01,1.000000000000000000e+00,0.000000000000000000e+00
5.331577305541781442e-01,-1.552811567361089273e-01,-6.881522766467467189e-01,-3.518674287294948355e-01,-5.632319618194595590e-01,5.503860290066611149e-01,7.918885915535412989e-01,0.000000000000000000e+00,1.000000000000000000e+00
-6.824905380473662575e-01,-3.842234308459250847e-01,3.053702980301226666e-01,-2.981024715417229243e-01,4.994743160443983476e-01,-2.321585932210291220e-02,-7.503751351871813524e-01,1.000000000000000000e+00,0.000000000000000000e+00
-7.386602988827880578e-01,-3.768357267720591763e-01,3.855319202652729982e-01,-3.058915095106536919e-01,2.803083020123887104e-01,1.102222700892840079e-01,-5.994883551596764670e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.522469517658921023e-01,-2.942246967397876278e-01,-6.103693287160096848e-01,-3.583782217064342968e-01,-3.692128160480436794e-01,-4.852504375599837050e-01,-3.541296807211435360e-01,1.000000000000000000e+00,0.000000000000000000e+00
-8.736890646871111610e-01,-4.506190408695541216e-01,4.339473345316930408e-01,-2.994839443990904848e-01,-1.505588440378433264e-02,-5.799546791495358011e-01,-7.114496482848226000e-01,0.000000000000000000e+00,1.000000000000000000e+00
-3.742257996414453669e-01,-2.952942917544147949e-01,-9.395441971798855763e-01,-4.448106948212238732e-01,-3.884428249350206919e-01,9.793141275091170606e-01,6.243622898832387191e-01,1.000000000000000000e+00,0.000000000000000000e+00
-1.861168774724970554e-01,3.880556294532311323e-01,-6.954715891033669273e-01,6.727436473566351660e-01,-1.159529352482842057e+00,-1.167280017838419948e+00,3.969945401033413201e+00,0.000000000000000000e+00,1.000000000000000000e+00
